manifest_index,task_id,task_group,prompt_id,length_bucket,policy,status,passed,oracle_length,selected_length,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,final_source,trigger_reason,compile_passed,error_type,error_message,candidate_sha256,decode_sec,verification_sec,length_probe_sec,total_sec_including_probe
850,SingleLineInfilling/HumanEval/148/L0,HumanEval/148,L0,25+,primary_control,ok,False,36,20,-16,16,cal_lite,,,True,UnitTestFailure,failed: First test error: 21,d4a3f35af71c08a0f12dd8d91c5479c899d02027452c3969d82961701275fa91,2.6473636019509286,0.15676805994007736,0.2882486970629543,3.0923803589539602
851,SingleLineInfilling/HumanEval/148/L1,HumanEval/148,L1,17-24,primary_control,ok,True,22,16,-6,6,cal_lite,,,True,,,43e4b71bde6620f370154759de4e67fb4bd04b4e89d23669c294c37e590e52cc,2.655773501028307,0.15644672384951264,0.29161472897976637,3.103834953857586
852,SingleLineInfilling/HumanEval/148/L2,HumanEval/148,L2,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,529e2e1dedba6800826ce8e5b39a18a48acff77b7f593fd91a4d31f8f3d51f93,2.620041557936929,0.1336716110818088,0.288134019006975,3.041847188025713
853,SingleLineInfilling/HumanEval/148/L3,HumanEval/148,L3,9-12,primary_control,ok,True,12,12,0,0,cal_lite,,,True,,,529e2e1dedba6800826ce8e5b39a18a48acff77b7f593fd91a4d31f8f3d51f93,2.629084198968485,0.14994436409324408,0.28755845117848366,3.0665870142402127
854,SingleLineInfilling/HumanEval/148/L4,HumanEval/148,L4,9-12,primary_control,ok,True,12,12,0,0,cal_lite,,,True,,,529e2e1dedba6800826ce8e5b39a18a48acff77b7f593fd91a4d31f8f3d51f93,2.6530282159801573,0.14253288705367595,0.2937996219843626,3.089360725018196
855,SingleLineInfilling/HumanEval/148/L5,HumanEval/148,L5,9-12,primary_control,ok,True,10,10,0,0,cal_lite,,,True,,,529e2e1dedba6800826ce8e5b39a18a48acff77b7f593fd91a4d31f8f3d51f93,2.648736103088595,0.15632706880569458,0.2938297938089818,3.0988929657032713
856,SingleLineInfilling/HumanEval/148/L6,HumanEval/148,L6,17-24,primary_control,ok,False,17,20,3,3,cal_lite,,,True,UnitTestFailure,failed: First test error: 3,ec9df41bc644ee1969fbe68fee206f20c9094c3a133188b980e0722c02523195,2.6551434489665553,0.15387204114813358,0.30142662476282567,3.1104421148775145
857,SingleLineInfilling/HumanEval/148/L7,HumanEval/148,L7,<=8,primary_control,ok,True,3,10,7,7,cal_lite,,,True,,,8c067e6739fc89c5b43d20b072e474fa10fcad44ace02d47d644a8165f915f67,2.6202903230441734,0.13931058486923575,0.2970088351285085,3.0566097430419177
858,SingleLineInfilling/HumanEval/148/L8,HumanEval/148,L8,17-24,primary_control,ok,False,17,14,-3,3,cal_lite,,,True,UnitTestFailure,"failed: Second test error: ('Mercury', 'Venus')",b08ec903fe5d0d2ae0ec0e0af242159e916739504ac5be37ea9d9c114fd3158f,2.645359726040624,0.1389365290524438,0.2930812956765294,3.0773775507695973
859,SingleLineInfilling/HumanEval/150/L0,HumanEval/150,L0,<=8,primary_control,ok,False,7,5,-2,2,cal_lite,,,True,UnitTestFailure,failed: ,985ee2874a76baff8135b19ffce0b30954ceb9c7cd035c92af425fb4490fe8bd,1.8749802790116519,0.15213503199629486,0.2962886047316715,2.3234039157396182
860,SingleLineInfilling/HumanEval/150/L1,HumanEval/150,L1,<=8,primary_control,ok,True,4,15,11,11,cal_lite,,,True,,,12162e656bdeca75216955244a36a8d39052fc65382cd2181370d4eacf67ce1f,1.86390943499282,0.15109632292296737,0.2855979101732373,2.3006036680890247
861,SingleLineInfilling/HumanEval/150/L2,HumanEval/150,L2,9-12,primary_control,ok,True,10,10,0,0,cal_lite,,,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,1.8758404599502683,0.14931087603326887,0.2831973120337352,2.3083486480172724
862,SingleLineInfilling/HumanEval/150/L3,HumanEval/150,L3,9-12,primary_control,ok,True,9,9,0,0,cal_lite,,,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,1.8526972780236974,0.14957098616287112,0.28802705800626427,2.290295322192833
863,SingleLineInfilling/HumanEval/150/L4,HumanEval/150,L4,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,1.849691744078882,0.14558752090670168,0.2837949600070715,2.279074224992655
864,SingleLineInfilling/HumanEval/150/L5,HumanEval/150,L5,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,1.8481888549868017,0.14499927300494164,0.2948677821550518,2.288055910146795
865,SingleLineInfilling/HumanEval/150/L6,HumanEval/150,L6,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,1.8441888559609652,0.13836105400696397,0.286045036977157,2.268594946945086
866,SingleLineInfilling/HumanEval/150/L7,HumanEval/150,L7,<=8,primary_control,ok,True,4,3,-1,1,cal_lite,,,True,,,7ce8d8b9113eb66a72d0a33c080ce10125600c6586e225469e7228b17f1d3d4f,1.8468206990510225,0.1583542200969532,0.29343607486225665,2.2986109940102324
867,SingleLineInfilling/HumanEval/151/L0,HumanEval/151,L0,25+,primary_control,ok,False,29,12,-17,17,cal_lite,,,True,UnitTestFailure,failed: This prints if this assert fails 2 (good for debugging!),ba5acf232ccf58c4160d95434ad735073c5e770ec3b5e09f2eebbe262522890e,1.8393223530147225,0.15129649196751416,0.2986038328381255,2.289222677820362
868,SingleLineInfilling/HumanEval/152/L0,HumanEval/152,L0,13-16,primary_control,ok,False,16,15,-1,1,cal_lite,,,True,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),f75a981c1d86a4d15cca88935a53301e420527622bf05563271d8964e8f46a6a,1.9678153949789703,0.15566429996397346,0.28259704587981105,2.406076740822755
869,SingleLineInfilling/HumanEval/154/L0,HumanEval/154,L0,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,7473d91c8bdb6344b15b4659fa1b1a61bf2defdaf64ac777aad8b5fb83b8c706,1.8675398679915816,0.14383883692789823,0.29453768488019705,2.305916389799677
870,SingleLineInfilling/HumanEval/154/L1,HumanEval/154,L1,<=8,primary_control,ok,False,7,5,-2,2,cal_lite,,,True,UnitTestFailure,failed: test #3,01351f401f05d396bfa97fecb774be38e37f99e8f3d1cd51a3855c1fe080c189,1.8740644959034398,0.1536164799472317,0.29026647796854377,2.3179474538192153
871,SingleLineInfilling/HumanEval/154/L2,HumanEval/154,L2,13-16,primary_control,ok,True,14,8,-6,6,cal_lite,,,True,,,879139fb48325f1ac5fb1cdaf2ddd29ca54223e6e469ba1cfe1a55304b4e1206,1.868637676932849,0.14219977799803019,0.3009450667304918,2.311782521661371
872,SingleLineInfilling/HumanEval/154/L3,HumanEval/154,L3,9-12,primary_control,ok,True,10,14,4,4,cal_lite,,,True,,,1f383c5e904c62837a09436f0dc6ac8b2151ab662c86ec2b9e78fb4bea95ec73,1.888141475035809,0.15768820594530553,0.2938582649221644,2.339687945903279
873,SingleLineInfilling/HumanEval/154/L4,HumanEval/154,L4,13-16,primary_control,ok,False,13,4,-9,9,cal_lite,,,True,UnitTestFailure,failed: test #0,ad5ac3b25f4e623db020740570f7bbae00765b721dabe4a5fc3cc645ea9aeee1,1.862096679979004,0.15210791409481317,0.28948847914580256,2.3036930732196197
874,SingleLineInfilling/HumanEval/154/L5,HumanEval/154,L5,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,2a68e45e81eb791dce88ee518064dd47082b10c18ecaf41c6e49d4ecc61ef45f,1.8448941629612818,0.1452418341068551,0.2828476669965312,2.272983664064668
875,SingleLineInfilling/HumanEval/154/L6,HumanEval/154,L6,<=8,primary_control,ok,True,4,3,-1,1,cal_lite,,,True,,,7bdbb8b5007a7a00e685eb1788b5feafb234639487bfb1cb7bf1b79e3a3afbd8,1.8486450558993965,0.13923500385135412,0.294190430897288,2.2820704906480387
876,SingleLineInfilling/HumanEval/155/L0,HumanEval/155,L0,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,5281cd17655ddfbde53a2c35d4b0a0f249bdfc37e7c674e6c7264ca06f03622d,1.584439074038528,0.13952826289460063,0.27919060131534934,2.003157938248478
877,SingleLineInfilling/HumanEval/155/L1,HumanEval/155,L1,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,28302aea92281abfe7fcead6703ffc48e8a09b5abf4f596c56aaa3badb687796,1.5970848000142723,0.1328221659641713,0.2702063692267984,2.000113335205242
878,SingleLineInfilling/HumanEval/155/L2,HumanEval/155,L2,<=8,primary_control,ok,False,8,7,-1,1,cal_lite,,,True,UnitTestFailure,failed: invalid literal for int() with base 10: '-',fe9ce194ececff4c4cef10c11d6e091a61a92d72c4cd5cc0fc1a422be06a3483,1.5929074619198218,0.15176688495557755,0.2724623680114746,2.017136714886874
879,SingleLineInfilling/HumanEval/155/L3,HumanEval/155,L3,9-12,primary_control,ok,True,9,12,3,3,cal_lite,,,True,,,5b551d8b82fa62b603517046f0d14ba3ba8a8fc072b2fccccced4fcbc8fa3143,1.6192753630457446,0.14348835090640932,0.2920639698859304,2.0548276838380843
880,SingleLineInfilling/HumanEval/155/L4,HumanEval/155,L4,<=8,primary_control,ok,True,6,7,1,1,cal_lite,,,True,,,9a757da50e9d7cd53bd1d2e2817982262768433dceec8f7c138f35365c8ece64,1.6110202660784125,0.12353684601839632,0.27638773212675005,2.010944844223559
881,SingleLineInfilling/HumanEval/155/L5,HumanEval/155,L5,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,28302aea92281abfe7fcead6703ffc48e8a09b5abf4f596c56aaa3badb687796,1.6019515059888363,0.14530848781578243,0.2791476449929178,2.0264076387975365
882,SingleLineInfilling/HumanEval/155/L6,HumanEval/155,L6,<=8,primary_control,ok,True,6,7,1,1,cal_lite,,,True,,,f56e1aa247f113e2fb8ee980096b27651e839c8d5136233a388a4c9a827f88f8,1.6082386599155143,0.14912627497687936,0.28319230407942086,2.0405572389718145
883,SingleLineInfilling/HumanEval/155/L7,HumanEval/155,L7,9-12,primary_control,ok,True,9,7,-2,2,cal_lite,,,True,,,ef1f96a639cba27f5c88dd9bfa54d3276c14c37f1fb2a6652aeb73b90fb70cde,1.5883013580460101,0.1386620089178905,0.27181149006355554,1.9987748570274562
884,SingleLineInfilling/HumanEval/156/L0,HumanEval/156,L0,25+,primary_control,ok,False,32,20,-12,12,cal_lite,,,True,UnitTestFailure,failed: list index out of range,3fdd1f2c29c1d0bb74e5591cf14bf33291cc4c3d5cc9c1f2e2eacdc20d93620c,2.365074882050976,0.14531602524220943,0.28876811591908336,2.799159023212269
885,SingleLineInfilling/HumanEval/156/L1,HumanEval/156,L1,25+,primary_control,ok,False,28,16,-12,12,cal_lite,,,True,UnitTestFailure,failed: list index out of range,7338620629218029e9ca252e41c182c14e7a7f26209c968bda4cf9d1fc27629c,2.340603572083637,0.1477608239511028,0.2968341192463413,2.785198515281081
886,SingleLineInfilling/HumanEval/156/L2,HumanEval/156,L2,17-24,primary_control,ok,False,22,24,2,2,cal_lite,,,True,UnitTestFailure,failed: ,6811f69433768778225717cfd992eeef510c8a749cab1a13b677ed75d9ecc65c,2.3810515659861267,0.13840080320369452,0.29423996328841895,2.81369233247824
887,SingleLineInfilling/HumanEval/156/L3,HumanEval/156,L3,17-24,primary_control,ok,True,23,24,1,1,cal_lite,,,True,,,9dba4e062e6dee4de1b5ffa9d5632a14776930279f33c2443b1d124493040e9c,2.380428500007838,0.13806369400117546,0.2833547811023891,2.8018469751114026
888,SingleLineInfilling/HumanEval/156/L4,HumanEval/156,L4,<=8,primary_control,ok,True,7,10,3,3,cal_lite,,,True,,,6a7a76f58637daf580d9d60ab91a3bd27d1232160f42961f98045363960c5294,2.330464598024264,0.14040991407819092,0.28986716037616134,2.7607416724786162
889,SingleLineInfilling/HumanEval/156/L5,HumanEval/156,L5,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,71a33243605aa0d9bf2677642ef937641adad9e3fb785997d1e7f2bcd9b33073,2.3251165109686553,0.13831109600141644,0.2824772943276912,2.745904901297763
890,SingleLineInfilling/HumanEval/156/L6,HumanEval/156,L6,<=8,primary_control,ok,True,5,8,3,3,cal_lite,,,True,,,5a5b536410b73fc5ffb682a09d9220bd9f1964387bca98425e5ee3e28fecc209,2.3135427370434627,0.1267119130352512,0.2881570601603016,2.7284117102390155
891,SingleLineInfilling/HumanEval/156/L7,HumanEval/156,L7,9-12,primary_control,ok,True,9,9,0,0,cal_lite,,,True,,,800d032956b4c8c28e3e4ffdc7f35b01d8f8e87e7ec261f1d57703e7b19d1802,2.3304753019474447,0.13708918809425086,0.2868371157674119,2.7544016058091074
892,SingleLineInfilling/HumanEval/156/L8,HumanEval/156,L8,<=8,primary_control,ok,True,7,6,-1,1,cal_lite,,,True,,,9a5177a32d2198f7c6d7503026572e00ab0b4fea923f5b9c4a3b3be1a5271357,2.3104896110016853,0.14497604593634605,0.28315228573046625,2.7386179426684976
893,SingleLineInfilling/HumanEval/156/L9,HumanEval/156,L9,<=8,primary_control,ok,True,5,8,3,3,cal_lite,,,True,,,790f18cbec3d5186beda6143ab9bf07ecd2f01cebf089b3eecee978d66058bcb,2.3255406379466876,0.11443930398672819,0.29305195005144924,2.733031891984865
894,SingleLineInfilling/HumanEval/156/L10,HumanEval/156,L10,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,800d032956b4c8c28e3e4ffdc7f35b01d8f8e87e7ec261f1d57703e7b19d1802,2.3064113199943677,0.14313048298936337,0.2844273137161508,2.733969116699882
895,SingleLineInfilling/HumanEval/156/L11,HumanEval/156,L11,<=8,primary_control,ok,True,6,8,2,2,cal_lite,,,True,,,63b15e2139b8aa2e06abe38dcbbd78ce97d39d054901cf7aae798adb2c1933f7,2.3369578989222646,0.1343727990752086,0.2870084880851209,2.758339186082594
896,SingleLineInfilling/HumanEval/156/L12,HumanEval/156,L12,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,800d032956b4c8c28e3e4ffdc7f35b01d8f8e87e7ec261f1d57703e7b19d1802,2.3520962219918147,0.138563695945777,0.285819084267132,2.7764790022047237
897,SingleLineInfilling/HumanEval/156/L13,HumanEval/156,L13,<=8,primary_control,ok,False,5,4,-1,1,cal_lite,,,True,UnitTestFailure,failed: ,d7b9a38b1adc637ee339db6d8db51f3e564a56de3c30c469adaf089c62346851,2.3169265009928495,0.1489432619418949,0.28616775188129395,2.7520375148160383
898,SingleLineInfilling/HumanEval/157/L0,HumanEval/157,L0,25+,primary_control,ok,False,29,14,-15,15,cal_lite,,,True,UnitTestFailure,failed: ,c71842698a9fcd30e2945e20b33d6a905dd5bad27e60f74892742815a5d5fac6,1.6038800840033218,0.14495819283183664,0.27896457503084093,2.0278028518659994
899,SingleLineInfilling/HumanEval/158/L0,HumanEval/158,L0,17-24,primary_control,ok,False,19,3,-16,16,cal_lite,,,True,UnitTestFailure,failed: t1,2110ecf2e74bc43250884b9d46899171457e9b18ab9c7cf3b8772233f454c826,1.5648698409786448,0.13389451801776886,0.2733444949844852,1.9721088539808989
900,SingleLineInfilling/HumanEval/159/L0,HumanEval/159,L0,<=8,primary_control,ok,False,7,4,-3,3,cal_lite,,,True,UnitTestFailure,failed: Error,1583264313f24e7adabb1662bfc83ef43fec6649352d04e746d04b22a0eadef1,2.3975659620482475,0.14285099192056805,0.2864122270839289,2.8268291810527444
901,SingleLineInfilling/HumanEval/159/L1,HumanEval/159,L1,9-12,primary_control,ok,True,11,11,0,0,cal_lite,,,True,,,1f5e94bd077aad38ac774aaec770460aa9d929ce83a0b2353784ecbe2a3f4df1,2.4216223179828376,0.14120971388183534,0.2845939400140196,2.8474259718786925
902,SingleLineInfilling/HumanEval/159/L2,HumanEval/159,L2,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,c2e0198e9c3e33b02bcaa6596582cc530d79e52cd40bc2ada3a8560993793166,2.3943343579303473,0.11174132686574012,0.2862836559070274,2.792359340703115
903,SingleLineInfilling/HumanEval/159/L3,HumanEval/159,L3,9-12,primary_control,ok,True,10,10,0,0,cal_lite,,,True,,,3b87a415cd0bd3b81d5e57f7c4b83a5542aa7a3781779f5ae137034ed55bb311,2.417983528925106,0.14192446984816343,0.2896369688678533,2.8495449676411226
904,SingleLineInfilling/HumanEval/160/L0,HumanEval/160,L0,9-12,primary_control,ok,True,9,9,0,0,cal_lite,,,True,,,15bb2caee0971f9f7d796091bca2f2c774de729df067e28bbd0e227fcfd7781d,1.9561010609613732,0.12114487390499562,0.27911462320480496,2.3563605580711737
905,SingleLineInfilling/HumanEval/160/L1,HumanEval/160,L1,13-16,primary_control,ok,False,16,12,-4,4,cal_lite,,,True,UnitTestFailure,failed: name 'oprn' is not defined,0265708b381a22305ea5a25d9ccc27b3fb6acf7a845f4b614ecb0a5c620c1385,1.9611023489851505,0.15084271901287138,0.2943529459880665,2.4062980139860883
906,SingleLineInfilling/HumanEval/160/L2,HumanEval/160,L2,9-12,primary_control,ok,True,10,10,0,0,cal_lite,,,True,,,6846092b6560c3dbfbe352227d55cc8d33a85996f6465e61ce9430a7cb189251,1.9644837928935885,0.15428718295879662,0.29424593911971897,2.413016914972104
907,SingleLineInfilling/HumanEval/160/L3,HumanEval/160,L3,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,141b3550e355e798c1a3da4809e6352ec5782690f7ad1208e5426a9ce459bfb8,1.9451524770120159,0.1547227669507265,0.29611724615097046,2.395992490113713
908,SingleLineInfilling/HumanEval/161/L0,HumanEval/161,L0,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,6ab976cd9bd59f2ffab5f3c5b0d424164dfe6b98a76a7bebc1f0c15986ab2c4f,1.9063926569651812,0.1504518351284787,0.285747186280787,2.342591678374447
909,SingleLineInfilling/HumanEval/161/L1,HumanEval/161,L1,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.898797741974704,0.156458163051866,0.28930813539773226,2.344564040424302
910,SingleLineInfilling/HumanEval/161/L2,HumanEval/161,L2,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.9005549199646339,0.14616764313541353,0.29038115916773677,2.337103722267784
911,SingleLineInfilling/HumanEval/161/L3,HumanEval/161,L3,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.8799577578902245,0.14627301401924342,0.28715125971939415,2.313382031628862
912,SingleLineInfilling/HumanEval/161/L4,HumanEval/161,L4,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.8970912380609661,0.15639422310050577,0.29448081890586764,2.3479662800673395
913,SingleLineInfilling/HumanEval/161/L5,HumanEval/161,L5,9-12,primary_control,ok,False,10,9,-1,1,cal_lite,,,True,UnitTestFailure,failed: 'str' object has no attribute 'swap',318bce9bed26b8f6daf4301102864cfbca7ab29d26cb061b4406a57a66b1e17a,1.8880826040403917,0.1495017430279404,0.2961573953507468,2.333741742419079
914,SingleLineInfilling/HumanEval/161/L6,HumanEval/161,L6,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.8993384370114654,0.14005163102410734,0.2923317870590836,2.3317218550946563
915,SingleLineInfilling/HumanEval/161/L7,HumanEval/161,L7,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.9049913870403543,0.15792218095157295,0.29153317608870566,2.354446744080633
916,SingleLineInfilling/HumanEval/161/L8,HumanEval/161,L8,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,bb6fba7c2045e3c83792181fbb3ff748b19192d70e112a02f4c8a65578fc7cb6,1.9007545489585027,0.15116556687280536,0.28641256887931377,2.338332684710622
917,SingleLineInfilling/HumanEval/161/L9,HumanEval/161,L9,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.8972801880445331,0.15217140200547874,0.2978722909465432,2.347323880996555
918,SingleLineInfilling/HumanEval/161/L10,HumanEval/161,L10,<=8,primary_control,ok,True,5,7,2,2,cal_lite,,,True,,,b777f49e8a136153f9e0c92047551cde095c85cc4e15f00d86da35fc3d497da3,1.9204299880657345,0.14791257109027356,0.29583654121961445,2.3641791003756225
919,SingleLineInfilling/HumanEval/161/L11,HumanEval/161,L11,<=8,primary_control,ok,True,8,8,0,0,cal_lite,,,True,,,cd40fc4ba443e535c18eff48858719a022b691a6470797ca3582b8471b9d2b8f,1.9189634450012818,0.15130877902265638,0.29423527570907027,2.3645074997330084
920,SingleLineInfilling/HumanEval/161/L12,HumanEval/161,L12,9-12,primary_control,ok,True,9,7,-2,2,cal_lite,,,True,,,efab8fd6144560bd95953043378d95b9180e04087ed2c86b53b705eb19bfb661,1.9282725000521168,0.14050058799330145,0.309762581018731,2.3785356690641493
921,SingleLineInfilling/HumanEval/161/L13,HumanEval/161,L13,<=8,primary_control,ok,True,4,7,3,3,cal_lite,,,True,,,4dc90f1a8806c831ddc900b106fed0f870f2a6ad7e2be6dfe196b4d3c83c08ab,1.8847685860237107,0.14043650613166392,0.2950157483574003,2.320220840512775
922,SingleLineInfilling/HumanEval/162/L0,HumanEval/162,L0,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,257bb72ce90d3621fdd45570f88804a56191d34d1eb69e78c724a55d7885ed4b,1.55847010796424,0.13679444987792522,0.2817732588155195,1.9770378166576847
923,SingleLineInfilling/HumanEval/162/L1,HumanEval/162,L1,17-24,primary_control,ok,False,17,9,-8,8,cal_lite,,,True,UnitTestFailure,failed: Strings must be encoded before hashing,cb36c4e3d0ee62ec8b04f08092a57495edee8bcedfea038b841dcc2b1806d82a,1.5731465040007606,0.145098163979128,0.2843936994904652,2.002638367470354
924,SingleLineInfilling/HumanEval/163/L0,HumanEval/163,L0,9-12,primary_control,ok,True,12,12,0,0,cal_lite,,,True,,,bebabd4464231a1b789e776c80d313f2320fb73532ca4f637a6c5791b8101fb2,1.8680984230013564,0.15623825578950346,0.29066590406000614,2.315002582850866
925,SingleLineInfilling/HumanEval/163/L1,HumanEval/163,L1,9-12,primary_control,ok,False,12,11,-1,1,cal_lite,,,True,UnitTestFailure,failed: Test 3,14dc64987761345d35ed3a4f920a28e9e3f002b691cfd613d050c2cfc59bedab,1.8613947089761496,0.1542236569803208,0.295715790707618,2.3113341566640884
926,SingleLineInfilling/HumanEval/163/L3,HumanEval/163,L3,17-24,primary_control,ok,False,23,9,-14,14,cal_lite,,,True,UnitTestFailure,failed: Test 1,7b14415229f5801a9b86b8cbb73a904bba0401d2c2c13bccd108385e9ef00395,1.849578863941133,0.12697876302991062,0.30554348486475646,2.2821011118358
0,SingleLineInfilling/HumanEval/0/L0,HumanEval/0,L0,9-12,best_simple_length_policy,ok,True,9,9,0,0,lcal_official_bounded_repair,base,none,True,,,022fe56865169f42bdb098ac22caa58da052ae57adc8ff365cfb7cbcfd4ab684,1.8588065999792889,0.12589649902656674,0.45927344891242683,2.4439765479182824
