task_id,policy,oracle_length,oracle_bucket,passed,current_selected_length,proportional_selected_length,new_selected_length,promoted,current_abs_error,new_abs_error,delta_abs_error,improved_length_error,worsened_length_error,current_under_selected,new_under_selected,current_over_selected,new_over_selected,max_probe_length,candidate_count
SingleLineInfilling/HumanEval/127/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,True,16,16,16,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,True,16,16,16,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,6,6,6,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/127/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,7,7,7,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/127/L14,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,9,9,9,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/128/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,14,10,14,False,6,6,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/128/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,29,25+,False,6,6,6,False,23,23,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/128/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,False,3,3,3,False,12,12,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/129/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,5,5,5,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/129/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,9,9,9,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/129/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,20,20,20,False,10,10,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/129/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L16,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L18,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L20,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L21,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L22,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,5,5,5,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/129/L23,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L24,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L25,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/129/L26,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,False,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/130/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,6,6,6,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/130/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/130/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/130/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,True,14,14,14,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/130/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/130/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,13,13,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/130/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/130/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,31,25+,False,3,3,3,False,28,28,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/130/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,4,4,4,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/131/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/131/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/131/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/131/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/131/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,11,11,11,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/131/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,7,7,7,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/131/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,7,7,7,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/131/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,9,9,9,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/131/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/131/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,False,9,4,9,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/131/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/132/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,9,9,9,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/132/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/132/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,False,7,7,7,False,8,8,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/132/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,False,10,10,10,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/132/L14,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,12,16,16,True,6,10,4,False,True,False,False,True,True,24,16
SingleLineInfilling/HumanEval/132/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,6,6,6,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/133/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/133/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/133/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/133/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,7,7,7,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/133/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/134/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,7,5,7,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/134/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,28,25+,False,3,3,3,False,25,25,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/135/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/135/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/135/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/135/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/135/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,False,7,7,7,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/135/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,8,8,8,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/135/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/136/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,True,16,16,16,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/136/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,True,16,16,16,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/136/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,23,17-24,False,3,3,3,False,20,20,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/137/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,16,16,16,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/137/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,True,20,20,20,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/137/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,True,20,20,20,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/137/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,False,11,11,11,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/137/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,12,12,12,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/138/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,False,3,3,3,False,11,11,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/139/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/139/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/139/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,8,13,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/139/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/139/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/139/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,5,5,5,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/140/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,8,8,8,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/140/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,6,6,6,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/140/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,False,10,10,10,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/140/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,5,5,5,False,8,8,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/140/L14,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,6,6,6,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/140/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L16,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L17,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/140/L18,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,11,11,11,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/140/L19,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,7,7,7,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/141/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,True,14,14,14,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,9,9,9,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/141/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,8,8,8,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/141/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,11,13,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,9,9,9,False,11,11,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/141/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/141/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,5,5,5,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/142/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/142/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/142/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,11,11,11,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/142/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/142/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,True,10,10,10,False,8,8,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/142/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/142/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/142/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/142/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,9,3,9,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/143/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/143/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/143/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/143/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,13,13,13,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/143/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,11,11,11,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/143/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,9,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/143/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,12,12,12,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/143/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,10,10,10,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/143/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,True,12,12,12,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/143/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/143/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,9,9,9,False,1,1,0,False,False,True,True,False,False,24,16
