action,action_equivalence_class,action_schema_version,actual_canvas,actual_forward_steps,code_sha256,compile_passed,decode_steps,early_commit_enabled,early_commit_triggered,effective_update_steps,error_message_short,error_type,experimental_seed,generated_text_sha256,inference_cost_sec,oracle_bucket,oracle_length,passed,primary_selected_length,seed,source_commit,split,stop_reason,target_length,task_group,task_id
EXPAND_48,SingleLineInfilling/HumanEval/107/L8|canvas=48,deployable_canvas_actions_v1,48,64,30df6e293eb8752279603cb4ae401b656f61ca482b58048747e0ea9cc11baed4,True,64,True,False,48,,,0,b94f9306411fbef0246f3ce9f3a8659016317280e89d639d34345e2400270745,6.214637817000039,9-12,11,True,11,1626227721,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/107,SingleLineInfilling/HumanEval/107/L8
KEEP_PRIMARY,SingleLineInfilling/HumanEval/107/L8|canvas=11,deployable_canvas_actions_v1,11,41,9d1f9c809e67a4bf5303f876abece0ff8df9750d3a28fa5a22d63badd6d8f9fd,True,64,True,True,8,,,0,f5d4dd2fdd0e171f6b35c43e347550df795898ee55f444fef3d046b41210caa7,3.6698893619468436,9-12,11,True,11,1626227721,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/107,SingleLineInfilling/HumanEval/107/L8
EXPAND_16,SingleLineInfilling/HumanEval/107/L9|canvas=16,deployable_canvas_actions_v1,16,41,ef207fe119976c71af927fdb781caf7c1198453604bc01ed7f8a0ef910d61bd2,True,64,True,True,11,,,0,0335643c3b80999ae530fb5a4f7e2e3d57ee32e9c6a645d2acc7d28aad1cddb4,3.6290854869876057,17-24,17,True,4,1860469028,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/107,SingleLineInfilling/HumanEval/107/L9
EXPAND_24,SingleLineInfilling/HumanEval/107/L9|canvas=24,deployable_canvas_actions_v1,24,64,d3e43a6a3031869caaf4013005ebec74cfb1c56e58fb36b572abf503a3e5f261,True,64,True,False,24,failed: ,UnitTestFailure,0,4e05e1db7e6de35aee12d613fa96020b73d560d1b7e6faee93f4b90589141c59,5.63581805897411,17-24,17,False,4,1860469028,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,24,HumanEval/107,SingleLineInfilling/HumanEval/107/L9
EXPAND_32,SingleLineInfilling/HumanEval/107/L9|canvas=32,deployable_canvas_actions_v1,32,41,e3872f9eeb3da4d451af5798ba527a39b6581da0c0c35c2cacc51b138415bea9,True,64,True,True,21,failed: ,UnitTestFailure,0,26c1522b6609a58db9bf116eb43c45b9fb4bb4ad35201d80b4aeba55aefa38fe,3.6804014859953895,17-24,17,False,4,1860469028,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/107,SingleLineInfilling/HumanEval/107/L9
EXPAND_48,SingleLineInfilling/HumanEval/107/L9|canvas=48,deployable_canvas_actions_v1,48,41,b0cbd9fe96c360d872031c2830989d9dc5afa7f212b49c7f901e5d7696e8b645,True,64,True,True,31,failed: ,UnitTestFailure,0,841124d8cd11145db86cd65b219318d8813cab8c2c106efdf84e3433ba8902c1,3.9588089369935915,17-24,17,False,4,1860469028,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/107,SingleLineInfilling/HumanEval/107/L9
KEEP_PRIMARY,SingleLineInfilling/HumanEval/107/L9|canvas=4,deployable_canvas_actions_v1,4,29,1d87fb00fe77a4b1afd8fbb1c621f16d8d6fb7e86157ee167307819cc4982d29,True,64,True,True,3,failed: ,UnitTestFailure,0,a97b47bb81ce93cba67afc08698a80cfa093a8667e9c9f965337818d6578d185,2.4913526650052518,17-24,17,False,4,1860469028,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/107,SingleLineInfilling/HumanEval/107/L9
EXPAND_16,SingleLineInfilling/HumanEval/108/L0|canvas=16,deployable_canvas_actions_v1,16,63,4f2ae8942bf4e93af49272d60ded7ff57eb8444ef3b8d5870b59aac64c38bf2b,True,64,True,False,16,failed: name 'math' is not defined,UnitTestFailure,0,b3be5a254b5ea2a4b94fd987bf36b2549c6f1ef1aba12501dd44126596b636c7,4.140254674945027,<=8,7,False,7,1216594827,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L0
EXPAND_24,SingleLineInfilling/HumanEval/108/L0|canvas=24,deployable_canvas_actions_v1,24,64,194f82cbece89a30e0696d6400782e7a1083b5a0fd42d88ed04ec329a6404415,True,64,True,False,24,,,0,1393a9f99abe7c002a06471da3c9b902784e8eb910a55ef9834e1f48c1af13f1,4.266738403122872,<=8,7,True,7,1216594827,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L0
EXPAND_32,SingleLineInfilling/HumanEval/108/L0|canvas=32,deployable_canvas_actions_v1,32,64,eda5862978da0340a54f26d55d87dd897fe0f626c87443632ba80b7a77eb580c,True,64,True,False,32,,,0,cd446d7fd1339ac975b6912f11c1ac2a39cebd4ed865a185db8de6048253a534,4.3139481419930235,<=8,7,True,7,1216594827,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L0
EXPAND_48,SingleLineInfilling/HumanEval/108/L0|canvas=48,deployable_canvas_actions_v1,48,64,7b611897e4ef96deab8d84eac449e4e76af70de31753c1a90008a6dc93de192c,True,64,True,True,48,,,0,8e101b770630d69e5909b533f0cdf3eccce917569c9112ebb94563e85aae2d64,5.022677834844217,<=8,7,True,7,1216594827,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L0
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L0|canvas=7,deployable_canvas_actions_v1,7,29,2af75aca116aeb63b0ddd11c6372c328d01a43d0882df95df120f037a3c104fa,True,64,True,True,4,,,0,d89dfa6a7bc395b134e02ae8a3a80a8aad89cfda3f01ae55aca58183e3738d98,1.936222376069054,<=8,7,True,7,1216594827,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/108,SingleLineInfilling/HumanEval/108/L0
EXPAND_16,SingleLineInfilling/HumanEval/108/L1|canvas=16,deployable_canvas_actions_v1,16,60,70c4af043bc8b899c42e8f52a806302f7b8bcf1f8c129b990911c18b4482a269,True,64,True,True,16,,,0,cb7338a3c2325aa620b545b3b3c4b5410bd78d90393ae6b417e582ae9b47e5ac,3.929188032168895,<=8,6,True,6,1300517905,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L1
EXPAND_24,SingleLineInfilling/HumanEval/108/L1|canvas=24,deployable_canvas_actions_v1,24,64,6188ad6ca5787f4a2d7e8c53cae885b4b4febbdbc39ef52f10e96030fc26941c,True,64,True,False,24,,,0,cec908dc3f306096f8b1057b8d5ba150cad544307ad011f2e4d2450552ea3f96,4.260791947017424,<=8,6,True,6,1300517905,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L1
EXPAND_32,SingleLineInfilling/HumanEval/108/L1|canvas=32,deployable_canvas_actions_v1,32,60,9b763b3c27ea3cf5311823dd65ecd0a34464d7958e90431cc1f3fe4f692abd32,True,64,True,True,31,,,0,667bf0862eca667352f5715a7cced32985e6e38b4055394087f4af9633a7ba87,4.054545372957364,<=8,6,True,6,1300517905,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L1
EXPAND_48,SingleLineInfilling/HumanEval/108/L1|canvas=48,deployable_canvas_actions_v1,48,64,174a0597452ec8275c451c79db6b0344aa649c5658e6475f9f2c58e34cd6e8fa,True,64,True,False,48,,,0,435cb145a27d074feaa24aafc8341762d26cfd098fd545934e567b5e2033d265,4.990643088123761,<=8,6,True,6,1300517905,77c005153c8d98a8c8e078121ab33652baad6aba,validation,not_stopped,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L1
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L1|canvas=6,deployable_canvas_actions_v1,6,29,7f4961a6940f3d43ec67131f5e374518786bb034830cabbd4bcac17fbbca2322,True,64,True,True,4,,,0,0cd8729070a5930be61bad66b63662b6dff77a33a00eac32b6f10856b2e332e6,1.917057293932885,<=8,6,True,6,1300517905,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/108,SingleLineInfilling/HumanEval/108/L1
EXPAND_16,SingleLineInfilling/HumanEval/108/L2|canvas=16,deployable_canvas_actions_v1,16,52,8c29874cc23f7f18054aa27d0f3d3f4fe3bc5056a8223e6da47006edc5355423,True,64,True,True,14,failed: invalid literal for int() with base 10: '-',UnitTestFailure,0,f558aedabd8e126ce09a74df6c8359b4ab0694ca33344239eb024780c6ab367a,3.3710296959616244,17-24,20,False,14,1467675322,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L2
EXPAND_24,SingleLineInfilling/HumanEval/108/L2|canvas=24,deployable_canvas_actions_v1,24,43,fe67ccf2e02c1b6408eb1cfdf9b3dbaa4e3f2a4665f1f1e761063172480b171d,True,64,True,True,17,failed: invalid literal for int() with base 10: '-',UnitTestFailure,0,db505afb4704d6538f4cb2afb1c08092dd01439c9adfb26b1e7dc415a249b68d,2.8840768999652937,17-24,20,False,14,1467675322,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L2
EXPAND_32,SingleLineInfilling/HumanEval/108/L2|canvas=32,deployable_canvas_actions_v1,32,47,b14436a457660e04b3813e9b4f649b2c22a8be695ab577faa1035ca95bba3917,True,64,True,True,24,failed: invalid literal for int() with base 10: '-',UnitTestFailure,0,1d47796ae63d43b5c31fe021761fc6e8f5d897e7531c6ba5802ee3a6a8385d7f,3.146468688035384,17-24,20,False,14,1467675322,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L2
EXPAND_48,SingleLineInfilling/HumanEval/108/L2|canvas=48,deployable_canvas_actions_v1,48,54,c02df20d8cb13ce8ac79ea00096d5a09955573e7ea8c96964a99472c3f49ed2d,True,64,True,True,41,failed: ,UnitTestFailure,0,8e6fd43883fcf1b6639350c944304de1a623bcafcbd7ba462c757a59a51f6ca6,3.7478346509160474,17-24,20,False,14,1467675322,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L2
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L2|canvas=14,deployable_canvas_actions_v1,14,41,fda1244333c9c2034e3f8b84640b487890cb86a01f20a24874cebc4d60648bdd,True,64,True,True,10,failed: invalid literal for int() with base 10: '-',UnitTestFailure,0,d8b0d50d6b7d2b5edda0dc057f1a1a52d83f1913ca88fa7990f38083604d8550,2.690973996068351,17-24,20,False,14,1467675322,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/108,SingleLineInfilling/HumanEval/108/L2
EXPAND_16,SingleLineInfilling/HumanEval/108/L3|canvas=16,deployable_canvas_actions_v1,16,60,093b2a8b985eb6e1ae2adbbf77efc7cf59db6a939a2acb174852dac437473f6d,True,64,True,True,16,failed: ,UnitTestFailure,0,32c433fb78c1197f65d6d61bcb3033a0216b4f2163eb84cf66791a1b3d98dfff,3.8997880128445104,13-16,14,False,7,301022942,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L3
EXPAND_24,SingleLineInfilling/HumanEval/108/L3|canvas=24,deployable_canvas_actions_v1,24,46,ef9b89814ae6521575f81fd1bff724e0065efde6994ed4ead93e4f7e3b06af06,True,64,True,True,18,failed: list index out of range,UnitTestFailure,0,abc2c21d0884710afc177ba4cabbc977bf3c6fe60f9857cc755ba5df35417b7f,3.034406840102747,13-16,14,False,7,301022942,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L3
EXPAND_32,SingleLineInfilling/HumanEval/108/L3|canvas=32,deployable_canvas_actions_v1,32,41,377455b5411e63b8ed8fc4a116dace0e3b7c97d590223273cdd1fc7f165e5f35,True,64,True,True,21,failed: '>' not supported between instances of 'list' and 'int',UnitTestFailure,0,9bd2e95dcada25aabd50a883808e90cfe3b45239741944177a18d1092ccb4654,2.7184470100328326,13-16,14,False,7,301022942,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L3
EXPAND_48,SingleLineInfilling/HumanEval/108/L3|canvas=48,deployable_canvas_actions_v1,48,49,52129b4e97f2cf21f1b691b365bd3d78d92fc73c272a724a1ec7484c85018f8b,True,64,True,True,37,failed: object of type 'int' has no len(),UnitTestFailure,0,296ffe305a1fbdb52ef444bf6aec9ba91614ee9665e5a7d2e5f33c2ff4e004cb,3.5817603460745886,13-16,14,False,7,301022942,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L3
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L3|canvas=7,deployable_canvas_actions_v1,7,29,71794fc14d726a54f2c4922b98e20457f38e9c68829604644f55f2b386317297,True,64,True,True,4,failed: 'int' object is not iterable,UnitTestFailure,0,69fad0db66b1c3212f5c0a83503bd18ffed2d841069962398bb70e78acb7af52,1.911349102971144,13-16,14,False,7,301022942,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/108,SingleLineInfilling/HumanEval/108/L3
EXPAND_16,SingleLineInfilling/HumanEval/108/L4|canvas=16,deployable_canvas_actions_v1,16,52,79107ecf71a354c5475dd8f4dff30e478cb9b78ba8065132cbeefc31604f0ee6,True,64,True,True,14,failed: 'int' object is not iterable,UnitTestFailure,0,c603647b5f263ad56a516284be19a66ab41c0ae9023dd283c350ac25ab3dc40f,3.3814221050124615,13-16,13,False,7,988714401,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L4
EXPAND_24,SingleLineInfilling/HumanEval/108/L4|canvas=24,deployable_canvas_actions_v1,24,53,c83274c81eb20c3a0ad66f23f8c12ffea10cd9c111e7aab2a2907a270301e0b3,True,64,True,True,21,failed: '<' not supported between instances of 'list' and 'int',UnitTestFailure,0,5f8286fc3b2097453fe375b0fd66ce291c6032e6b12a48e881afee80b0268888,3.505348927923478,13-16,13,False,7,988714401,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L4
EXPAND_32,SingleLineInfilling/HumanEval/108/L4|canvas=32,deployable_canvas_actions_v1,32,56,d16b77fee090c4934fc7ea1d0dbae9a556467ddfc0b21ceb960d374030683e2c,True,64,True,True,29,failed: '<' not supported between instances of 'list' and 'int',UnitTestFailure,0,c0ed88dc0c2a615fb3ef3c466be02ff42255c36d376c0a6d7f27280605e97b12,3.7604671160224825,13-16,13,False,7,988714401,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L4
EXPAND_48,SingleLineInfilling/HumanEval/108/L4|canvas=48,deployable_canvas_actions_v1,48,64,a9bebaad6ccb7d51d19a66cdf53a1cd4e1722a66d0d75d19397da4628f2b2581,True,64,True,False,48,failed: unsupported operand type(s) for +: 'int' and 'list',UnitTestFailure,0,52efd84c95b0d11b5efa4ae94f8a2bfe1f1c3ea162882475266611219fa2c80d,4.68551810097415,13-16,13,False,7,988714401,77c005153c8d98a8c8e078121ab33652baad6aba,validation,not_stopped,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L4
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L4|canvas=7,deployable_canvas_actions_v1,7,29,aea2401719d8ccf30dc2c01693791b089e252073650763ffcc647fc1d178fe55,True,64,True,True,4,failed: ,UnitTestFailure,0,8796c07f0533d9d9b24638d844231998e5da941f6e2c705058c55f26b5388304,1.9223570631584153,13-16,13,False,7,988714401,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/108,SingleLineInfilling/HumanEval/108/L4
EXPAND_16,SingleLineInfilling/HumanEval/108/L5|canvas=16,deployable_canvas_actions_v1,16,44,0171849b19a528b16945efa4edc934c2f56737b7c4d0213365db42e3ac450bef,True,64,True,True,12,failed: ,UnitTestFailure,0,546596373a88a44c9c52b78db746389396fcf92f28269274af7093c6169c805c,2.8868510340107605,<=8,6,False,6,597299527,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L5
EXPAND_24,SingleLineInfilling/HumanEval/108/L5|canvas=24,deployable_canvas_actions_v1,24,41,a0534049c4d340b6cff6c397ff2af0072b386a7db561e53f3562eeb3261386bf,True,64,True,True,16,failed: ,UnitTestFailure,0,8856f589d216986d88f6bdbb55c67cc4cf298c6a6816dae3effc449cb703849b,2.769353564013727,<=8,6,False,6,597299527,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L5
EXPAND_32,SingleLineInfilling/HumanEval/108/L5|canvas=32,deployable_canvas_actions_v1,32,60,ebb45dad1f7dbead511554a77228ff1b20611a713bf8682aa1c84db6aab8862a,True,64,True,True,31,failed: ,UnitTestFailure,0,c1761fb780e019b3525c93e97203caa3f8ce3d56a4ff51927dbb6f907d935f81,4.036322758998722,<=8,6,False,6,597299527,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L5
EXPAND_48,SingleLineInfilling/HumanEval/108/L5|canvas=48,deployable_canvas_actions_v1,48,61,b7075c28b3586596f8cbca54e7137261cb201d54bab55d383e1ba6f8232842b5,True,64,True,True,46,,,0,c0c7f2307c1d530e54d80f8401af268c52bf2721261c6ea356d531be905059ab,4.754175612935796,<=8,6,True,6,597299527,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L5
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L5|canvas=6,deployable_canvas_actions_v1,6,29,7f4961a6940f3d43ec67131f5e374518786bb034830cabbd4bcac17fbbca2322,True,64,True,True,4,,,0,4d3e207dbd696ee0efb9cec04d7c392d985fe974f28f5304af3d6c307865b765,1.9350451859645545,<=8,6,True,6,597299527,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/108,SingleLineInfilling/HumanEval/108/L5
EXPAND_16,SingleLineInfilling/HumanEval/108/L6|canvas=16,deployable_canvas_actions_v1,16,55,0ac10770d7ed58a8c16508a80a286e2b1a520153a2f146f85cbd5caaef42fa0b,False,64,True,True,15,"'[' was never closed (<unknown>, line 18)",SyntaxError,0,f66f65b0a4f53444c02bf2afc2c51f1a391d297fbf74c79b186218b188297580,3.410953540005721,25+,26,False,3,1605307168,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/108,SingleLineInfilling/HumanEval/108/L6
EXPAND_24,SingleLineInfilling/HumanEval/108/L6|canvas=24,deployable_canvas_actions_v1,24,62,f0baafea4053c3d612397b3a1f980dcfe723516f6c442027510d9977de2880e2,False,64,True,True,24,"invalid syntax (<unknown>, line 21)",SyntaxError,0,99b435c7e61f36d77f519f80984fa1e72d0967563f6529244fb04b38be510bbf,3.8828515210188925,25+,26,False,3,1605307168,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/108,SingleLineInfilling/HumanEval/108/L6
EXPAND_32,SingleLineInfilling/HumanEval/108/L6|canvas=32,deployable_canvas_actions_v1,32,64,dd3f46a925343ed6208acca978163f736ffb7018c5a2ab850cd7afb7ec3c4d6f,False,64,True,False,32,"invalid syntax (<unknown>, line 20)",SyntaxError,0,165c590cbb71473aa47d583a06d2e9c34209611b8486fd1502af6d9879bd0620,4.064468236872926,25+,26,False,3,1605307168,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,32,HumanEval/108,SingleLineInfilling/HumanEval/108/L6
EXPAND_48,SingleLineInfilling/HumanEval/108/L6|canvas=48,deployable_canvas_actions_v1,48,64,ed4c036a31015f9984803c2d39e9f16f8ebcc11e7f9d66a64798bdad3ffe4169,False,64,True,True,48,"'(' was never closed (<unknown>, line 21)",SyntaxError,0,6a95cf33d4011881ede8bc20d8546f342842bb72eceb639cd27d6daa859f7b68,4.182023972040042,25+,26,False,3,1605307168,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/108,SingleLineInfilling/HumanEval/108/L6
KEEP_PRIMARY,SingleLineInfilling/HumanEval/108/L6|canvas=3,deployable_canvas_actions_v1,3,55,6ae85aebc89d0bf31cc4c1ff58a7c34812420344dcc84849e7072746f5f7dfff,False,64,True,False,3,"invalid syntax (<unknown>, line 18)",SyntaxError,0,b718fbca680429b08a118e1d9ae01b81f00aee2e3149c67a7d51a18ce83d714f,3.3840966060524806,25+,26,False,3,1605307168,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,,HumanEval/108,SingleLineInfilling/HumanEval/108/L6
EXPAND_16,SingleLineInfilling/HumanEval/109/L0|canvas=16,deployable_canvas_actions_v1,16,63,43b7214b4e3ae5b634e2536a1b21db4a62545db275915df176812024f2638f40,True,64,True,False,16,,,0,aa44c17077ec2faf43062eab2d16acfe2e225d88704081d8a5a185019a23548c,6.128396949148737,<=8,8,True,8,1571279189,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/109,SingleLineInfilling/HumanEval/109/L0
EXPAND_24,SingleLineInfilling/HumanEval/109/L0|canvas=24,deployable_canvas_actions_v1,24,56,24de9e73088f348e582507f4b7293c1ca8bb2b0ec446e6b438fbf938142828cc,True,64,True,True,22,,,0,0569041404d10debda156a4ecb5f082382b8b30a08ac739bd59e3650bf4871ba,5.514285179902799,<=8,8,True,8,1571279189,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/109,SingleLineInfilling/HumanEval/109/L0
EXPAND_32,SingleLineInfilling/HumanEval/109/L0|canvas=32,deployable_canvas_actions_v1,32,64,a367a4073aa0397bf43deb2842ce0b3e0a271aef16ba8f15aacf49a74b94bf2c,False,64,True,False,32,"expected an indented block after function definition on line 34 (<unknown>, line 36)",SyntaxError,0,9da980742a1036f0eda1ddde1484df48b30fcef69589eb400deb65816f88daef,6.208104902994819,<=8,8,False,8,1571279189,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/109,SingleLineInfilling/HumanEval/109/L0
EXPAND_48,SingleLineInfilling/HumanEval/109/L0|canvas=48,deployable_canvas_actions_v1,48,61,ab82bdff9084ece0f12e7b40521475c89c3fe6fe7bfaad4de68d007c7f0797d1,True,64,True,True,46,,,0,a9a9caf903ffd5261ddcb73e7f0a83cb2d2b69e0e7d3fbc97b5d8492cb21047e,6.1472180258715525,<=8,8,True,8,1571279189,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/109,SingleLineInfilling/HumanEval/109/L0
KEEP_PRIMARY,SingleLineInfilling/HumanEval/109/L0|canvas=8,deployable_canvas_actions_v1,8,29,1c69f346708466c455d68525e69286da6956185ff92da7bd4d36f747ed29c686,True,64,True,True,5,,,0,07d6844f64a7445efea6c8a69b4ee4521fef4cdf61210947212878df1265ae65,2.865903287078254,<=8,8,True,8,1571279189,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/109,SingleLineInfilling/HumanEval/109/L0
EXPAND_16,SingleLineInfilling/HumanEval/109/L1|canvas=16,deployable_canvas_actions_v1,16,41,4a4b4da2a43cece2f15930aca91bc728a19ba20221adc503ad9823989ade9b62,True,64,True,True,11,,,0,a1dd6736a391af2171c827ac8ee77846c3d72447957ca53dd870dd855f116f58,4.071245332947001,<=8,4,True,16,2049736031,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/109,SingleLineInfilling/HumanEval/109/L1
